0.0007532439194619656,-0.00042724609375
0.6654219627380371,0.19207763671875
0.6160580515861511,0.09320068359375
1.0025960206985474,0.19927978515625
1.2143092155456543,0.268829345703125
1.4361605644226074,0.333038330078125
1.8641401529312134,0.51318359375
2.0785887241363525,0.587432861328125
2.287996530532837,0.664794921875
2.6963400840759277,0.836151123046875
2.90054988861084,0.925872802734375
3.1045596599578857,1.01885986328125
3.512504816055298,1.21826171875
3.7170064449310303,1.323944091796875
3.9200692176818848,1.435791015625
4.331397533416748,1.66424560546875
4.53645658493042,1.78582763671875
4.7421979904174805,1.914825439453125
5.155373573303223,2.1826171875
5.407795429229736,2.351959228515625
5.614356994628906,2.497772216796875
6.0283331871032715,2.792388916015625
6.2357072830200195,2.947540283203125
6.443334579467773,3.106781005859375
6.859352111816406,3.439971923828125
7.06773567199707,3.61175537109375
7.276373863220215,3.787322998046875
7.694398403167725,4.151763916015625
7.90378475189209,4.337890625
8.113421440124512,4.53009033203125
8.533618927001953,4.925537109375
8.743952751159668,5.1304931640625
8.954533576965332,5.33868408203125
9.376139640808105,5.76953125
9.587565422058105,5.990020751953125
9.799210548400879,6.214508056640625
10.011073112487793,6.44549560546875
10.435456275939941,6.911956787109375
10.64799690246582,7.15264892578125
10.860753059387207,7.39703369140625
11.285998344421387,7.8922119140625
11.497974395751953,8.14422607421875
11.709330558776855,8.398773193359375
12.129892349243164,8.916717529296875
12.339015007019043,9.178955078125
12.547345161437988,9.443634033203125
12.961557388305664,9.980133056640625
13.167437553405762,10.2518310546875
13.372499465942383,10.525787353515625
13.780146598815918,11.080291748046875
13.98273754119873,11.360809326171875
14.184514045715332,11.643280029296875
14.585617065429688,12.214385986328125
14.784948348999023,12.502838134765625
15.181178092956543,13.084381103515625
15.37807846069336,13.3817138671875
15.574175834655762,13.674468994140625
15.963968276977539,14.270660400390625
16.157665252685547,14.57135009765625
16.542675018310547,15.178802490234375
16.733989715576172,15.484344482421875
17.114246368408203,16.097442626953125
17.303199768066406,16.407821655273438
17.678749084472656,17.034454345703125
17.865360260009766,17.344818115234375
18.236248016357422,17.980087280273438
18.4205322265625,18.295562744140625
18.786788940429688,18.932388305664062
18.968772888183594,19.253890991210938
19.330442428588867,19.898773193359375
19.51013946533203,20.2264404296875
19.86726188659668,20.875900268554688
20.044694900512695,21.201278686523438
20.39731216430664,21.857879638671875
20.572500228881836,22.191146850585938
20.92064666748047,22.84918212890625
21.26583480834961,23.513870239257812
21.437326431274414,23.84771728515625
21.778114318847656,24.516220092773438
21.947416305541992,24.851394653320312
22.28384017944336,25.528244018554688
22.617374420166016,26.199630737304688
22.78306770324707,26.537872314453125
23.11232566833496,27.217178344726562
23.438722610473633,27.895217895507812
23.76230812072754,28.578033447265625
23.92304801940918,28.917678833007812
24.24243927001953,29.604278564453125
24.559040069580078,30.285263061523438
24.87288475036621,30.971893310546875
25.02878189086914,31.312973022460938
25.33852195739746,31.999893188476562
25.645538330078125,32.6868896484375
25.949867248535156,33.375579833984375
26.25152015686035,34.06141662597656
26.40134048461914,34.40704345703125
26.69900894165039,35.09306335449219
26.99403190612793,35.780853271484375
27.28644561767578,36.46980285644531
27.576255798339844,37.15525817871094
27.863492965698242,37.84226989746094
28.148170471191406,38.529815673828125
28.430294036865234,39.213592529296875
28.709896087646484,39.900634765625
28.98699378967285,40.58146667480469
29.261587142944336,41.265647888183594
29.533721923828125,41.945579528808594
29.80340003967285,42.625823974609375
30.070636749267578,43.304588317871094
30.335451126098633,43.98120880126953
30.59785270690918,44.65892791748047
30.85788345336914,45.33489990234375
31.11553382873535,46.003990173339844
31.49761962890625,47.01271057128906
31.749425888061523,45.65098571777344
