28.28955078125,1000,2.12061738967895,0,28.4302940368652,96.5721054077148,2.11113262176514,3.05115579141805
28.4302940368652,96.5721054077148,2.11113262176514,3.83431597583694E-06,28.558614730835,94.6542663574219,1.92495095729828,3.00920563273782
28.558614730835,94.6542663574219,1.92495095729828,6.00772727921139E-06,28.6038761138916,92.7802963256836,0.681445240974426,3.12714140260223
28.6038761138916,92.7802963256836,0.681445240974426,7.03504565535695E-06,28.5328063964844,90.8781092325846,-1.06018054485321,3.39977579844367
28.5328063964844,90.8781092325846,-1.06018054485321,6.98544681654312E-06,28.3840103149414,88.7742691040039,-2.22579336166382,3.64996038900452
28.3840103149414,88.7742691040039,-2.22579336166382,8.0972949945135E-06,28.1858921051025,86.8952096303304,-2.96795606613159,3.87246748884454
28.1858921051025,86.8952096303304,-2.96795606613159,9.67253708950011E-06,27.956169128418,85.0092849731445,-3.44520235061645,4.05298370486972
27.956169128418,85.0092849731445,-3.44520235061645,1.22638703032862E-05,27.7063732147217,83.3039932250977,-3.74875450134277,4.20010370224889
27.7063732147217,83.3039932250977,-3.74875450134277,1.54191129695391E-05,27.4441108703613,81.5704498291016,-3.93738985061646,4.29638250057387
27.4441108703613,81.5704498291016,-3.93738985061646,2.00856648007175E-05,27.1744232177734,79.7588216145833,-4.04934024810791,4.33559811776601
27.1744232177734,79.7588216145833,-4.04934024810791,2.73030236712657E-05,26.9006977081299,77.7091445922852,-4.10998487472534,4.30357409112072
26.9006977081299,77.7091445922852,-4.10998487472534,4.06726976507343E-05,26.625186920166,75.9341321309408,-4.13635206222534,4.2648104707323
26.625186920166,75.9341321309408,-4.13635206222534,5.70590309507679E-05,26.3494052886963,74.1775051116943,-4.13986778259277,4.20263906069623
26.3494052886963,74.1775051116943,-4.13986778259277,8.11825666460209E-05,26.074348449707,72.4392152150472,-4.12840557098389,4.1256887324009
26.074348449707,72.4392152150472,-4.12840557098389,0.000116877308756,25.8006629943848,70.7191710154216,-4.10705518722534,4.04014644989371
25.8006629943848,70.7191710154216,-4.10705518722534,0.000169581733644,25.528787612915,69.0172518412272,-4.07940626144409,3.95031959991277
25.528787612915,69.0172518412272,-4.07940626144409,0.000246913201408,25.2589912414551,67.5036315917969,-4.04787540435791,3.87664366229856
25.2589912414551,67.5036315917969,-4.04787540435791,0.000340325001162,24.9914455413818,65.821891784668,-4.01370811462402,3.7829510920128
24.9914455413818,65.821891784668,-4.01370811462402,0.000501732516568,24.7262325286865,64.160530090332,-3.97833204269409,3.69053912004
