1.227023e-28,0.046959788799526996,0.0788984178341126,0.1311460615581774,97.52501475811005,28.36504554748535
6.3443325e-28,0.04590347321407076,0.07712367330147,0.12819605619536578,96.10956370830536,28.280086517333984
3.1398711e-27,0.04393929397496393,0.07382360236269907,0.12271063179316334,94.69945323467255,28.171316146850586
1.4482221e-26,0.04275936341066308,0.07184116894344174,0.1194154030373276,93.29503428936005,28.051376342773438
6.436116e-26,0.04169900932136507,0.07005963921070181,0.11645411921933174,91.89723765850067,27.91326332092285
2.7016657e-25,0.035721299684315144,0.06001632673652567,0.09975998374559307,90.50682628154755,27.762069702148438
1.0847686e-24,0.038875860345966955,0.06531638986561211,0.10856982334023282,89.12425792217255,27.602609634399414
4.2175805e-24,0.030464618610301007,0.05118443395334482,0.08507948714737779,87.74982249736786,27.437339782714844
1.5976962e-23,0.034286318289465115,0.057605375482924714,0.09575246660902245,86.38377940654755,27.26824951171875
5.926433e-23,0.031552985758501836,0.053013029187924235,0.08811900390553837,85.02646434307098,27.089496612548828
2.1183902e-22,0.04243195256411396,0.07129107707900147,0.11850103259116455,83.67841136455536,26.901212692260742
7.2941467e-22,0.04962356206957067,0.08337389572376962,0.13858526395198573,82.33987987041473,26.710834503173828
2.46707e-21,0.041173885988438325,0.06917736522278913,0.11498759096811569,81.0111597776413,26.50713348388672
8.1444486e-21,0.04736104509344141,0.07957257944227011,0.13226666248010563,79.69270884990692,26.310131072998047
2.8927498e-20,0.046323115252782196,0.07782872529930496,0.12936800355816575,78.38333690166473,26.128662109375
1.0625205e-19,0.04338424396076441,0.07289104774397843,0.12116052636911996,77.08321177959442,25.937789916992188
3.7551547e-19,0.052622271873059824,0.0884121095890185,0.14695985401162967,75.79295909404755,25.741535186767578
1.3073172e-18,0.04295074740944907,0.07216271840286205,0.11994988707841192,74.51244151592255,25.54680824279785
4.509395e-18,0.04015464811777863,0.06746491596678927,0.11214113369168711,73.2418726682663,25.342634201049805
1.4904546e-17,0.06121196120029027,0.10284388015123773,0.17094854633909456,71.98142039775848,25.14944839477539
5.0193634e-17,0.0398430645787636,0.06694141599202603,0.11127096465914259,70.73004710674286,24.963781356811523
1.7069e-16,0.048195485884819866,0.08097454610138483,0.13459703121025368,69.48848521709442,24.764116287231445
