27.1271724700928,96.5665664672852,-3.36474561691284,5.67312611110538E-07,26.8832473754883,94.9703521728516,-3.66057085990906,5.91357690001089
26.8832473754883,94.9703521728516,-3.66057085990906,6.70746942432743E-07,26.6277980804443,93.1951656341553,-3.83485078811646,1000
26.6277980804443,93.1951656341553,-3.83485078811646,8.45875376853655E-07,26.3650608062744,91.2165069580078,-3.94486045837402,1000
26.3650608062744,91.2165069580078,-3.94486045837402,1.1313167078697E-06,26.0984878540039,89.4766077677409,-4.00235557556152,1000
26.0984878540039,89.4766077677409,-4.00235557556152,1.45530407280603E-06,25.8302574157715,87.8906326293945,-4.02689170837402,1000
25.8302574157715,87.8906326293945,-4.02689170837402,1.82712892637937E-06,25.5618534088135,86.186509068807,-4.02901554107666,1000
25.5618534088135,86.186509068807,-4.02901554107666,2.37504923461529E-06,25.294225692749,84.500227355957,-4.01667451858521,1000
25.294225692749,84.500227355957,-4.01667451858521,3.09877782456169E-06,25.0280055999756,82.831693649292,-3.99503135681152,1000
25.0280055999756,82.831693649292,-3.99503135681152,4.05277251047664E-06,24.7636032104492,81.1807867685954,-3.96727252006531,1000
24.7636032104492,81.1807867685954,-3.96727252006531,5.30356874151039E-06,24.5012893676758,79.547367477417,-3.93544888496399,1000
24.5012893676758,79.547367477417,-3.93544888496399,6.93244828653405E-06,24.2412242889404,77.9312858581543,-3.90142774581909,1000
24.2412242889404,77.9312858581543,-3.90142774581909,9.04713488125708E-06,23.9835109710693,76.3323851267497,-3.86586880683899,1000
23.9835109710693,76.3323851267497,-3.86586880683899,1.17811714517302E-05,23.7282123565674,74.7505043029785,-3.82939410209656,1000
23.7282123565674,74.7505043029785,-3.82939410209656,1.53282708197366E-05,23.4753494262695,73.1854810078939,-3.79269981384277,1000
23.4753494262695,73.1854810078939,-3.79269981384277,1.99585756490706E-05,23.2249317169189,71.637152226766,-3.75589561462402,5.8830606842167
23.2249317169189,71.637152226766,-3.75589561462402,2.60679953498766E-05,22.9769630432129,70.1053546905518,-3.71909141540527,5.49341631682526
22.9769630432129,70.1053546905518,-3.71909141540527,3.41621853294782E-05,22.7314453125,68.5899250030518,-3.68225049972534,5.24878061717186
22.7314453125,68.5899250030518,-3.68225049972534,4.481767246034E-05,22.4883460998535,67.0907019297282,-3.64588594436645,5.05347820501629
