248.18023681640625,1.6563783884048462,3.302952289581299,1.0
248.06768798828125,1.6602674722671509,0.05846099182963371,1.0
247.98150634765625,1.0382722616195679,-9.328958511352539,1.0
247.9542236328125,0.22988124191761017,-12.125741004943848,1.0
247.95584106445312,0.011430145241320133,-3.276733636856079,1.0
247.95584106445312,-0.004069899674504995,-0.2324894815683365,1.0
247.95535278320312,-0.008436840958893299,-0.0655025765299797,1.0
247.95477294921875,-0.008639569394290447,-0.0030425009317696095,1.0
247.95425415039062,-0.007473635487258434,0.01748758926987648,1.0
247.95382690429688,-0.006024111993610859,0.021742047742009163,1.0
247.95352172851562,-0.004684021230787039,0.020100971683859825,1.0
247.9532470703125,-0.0035716104321181774,0.016685979440808296,1.0
247.95303344726562,-0.0026908048894256353,0.013212005607783794,1.0
247.95291137695312,-0.002016256330534816,0.010118196718394756,1.0
247.95281982421875,0.0,0.03024379163980484,1.0
